country,gender,math,read,science
BGR,male,426.999,423.851,457.299
BGR,male,480.512,403.023,523.274
BGR,male,448.689,454.079,493.494
BGR,male,353.829,309.304,354.95
BGR,male,514.959,436.904,481.185
BGR,female,427.786,468.146,473.588
BGR,male,532.861,606.329,636.755
BGR,male,641.794,550.608,558.321
BGR,male,315.117,299.714,377.616
BGR,female,376.786,397.249,337.533
BGR,female,340.511,360.311,368.131
BGR,male,434.518,420.399,390.87
BGR,female,453.78,336.89,488.43
BGR,female,301.803,344.527,387.565
BGR,male,563.897,551.026,469.334
BGR,male,304.96,305.756,368.043
BGR,female,384.811,310.717,430.347
BGR,female,350.943,457.373,359.24
BGR,female,454.947,402.138,429.467
BGR,female,486.136,519.665,517.04
BGR,male,495.239,427.316,484.363
BGR,male,480.907,420.773,408.936
BGR,male,401.772,424.988,408.335
BGR,female,591.878,580.489,567.972
BGR,male,583.313,478.497,535.141
BGR,female,379.122,408.374,386.032
BGR,male,377.516,427.302,407.956
BGR,male,248,274.223,316.184
BGR,male,382.109,270.705,345.574
BGR,male,556.989,477.939,475.501
BGR,male,266.575,249.082,215.366
BGR,female,289.909,323.501,276.436
BGR,male,351.113,331.798,443.971
BGR,female,425.645,358.146,427.945
BGR,female,451.113,492.496,437.866
BGR,male,248.769,226.798,293.539
BGR,female,334.631,334.133,300.899
BGR,female,429.677,478.583,479.987
BGR,female,443.953,437.016,368.384
BGR,female,477.378,651.215,504.679
BGR,female,470.868,575.387,493.632
BGR,male,371.51,346.16,291.854
BGR,male,666.069,625.739,622.279
BGR,male,310.25,330.171,365.793
BGR,female,374.111,413.17,422.905
BGR,male,290.373,329.903,340.352
BGR,male,384.604,319.584,404.445
BGR,male,548.773,474.955,431.869
BGR,male,308.016,300.554,264.517
BGR,male,377.545,436.092,387.408
BGR,female,353.548,284.342,347.56
BGR,female,434.723,477.042,398.984
BGR,male,469.999,470.042,497.243
BGR,male,355.096,287.384,284.42
BGR,male,536.607,505.353,465.771
BGR,male,343.962,251.448,378.869
BGR,female,289.795,345.694,273.121
BGR,female,405.408,296.063,371.757
BGR,male,385.018,333.125,365.186
BGR,female,543.427,590.061,501.065
BGR,female,433.967,520.61,441.071
BGR,male,380.43,295.093,361.228
BGR,male,573.464,543.647,576.244
BGR,female,509.033,444.237,475.012
BGR,male,353.194,399.052,369.876
BGR,male,307.137,332.997,337.645
BGR,male,458.855,429.328,448.665
BGR,male,344.815,320.869,365.557
BGR,female,345.985,443.115,371.18
BGR,female,625.944,592.663,649.064
BGR,male,318.829,282.466,328.005
BGR,female,414.141,473.317,478.222
BGR,male,242.734,191.527,295.643
BGR,female,443.589,481.931,477.112
BGR,female,406.051,383.745,477.953
BGR,female,508.983,509.271,488.814
BGR,female,603.416,544.805,537.465
BGR,female,530.661,478.119,485.63
BGR,male,330.868,282.372,307.225
BGR,male,339.376,371.667,368.66
BGR,female,399.644,511.605,418.322
BGR,male,294.741,294.498,339.629
BGR,female,448.562,356.275,488.878
BGR,male,361.826,305.361,365.119
BGR,female,389.317,340.967,454.607
BGR,female,546.895,601.072,489.934
BGR,female,482.994,369.658,456.41
BGR,female,488.928,604.953,474.791
BGR,male,378.123,183.43,361.284
BGR,female,303.813,258.304,352.354
BGR,female,509.869,596.892,555.155
BGR,male,440.212,528.191,511.575
BGR,male,339.103,315.412,320.653
BGR,male,336.967,345.852,299.477
BGR,female,388.701,355.09,407.631
BGR,female,388.636,354.351,375.443
BGR,male,375.647,324.688,473.713
BGR,female,391.244,355.49,424.782
BGR,female,301.368,270.263,328.905
BGR,female,618.876,624.655,526.835
BGR,male,428.657,381.926,382.731
BGR,female,290.632,276.295,321.791
BGR,female,394.896,416.839,437.495
BGR,female,535.721,524.68,495.674
BGR,female,382.955,414.518,471.16
BGR,male,551.907,441.228,462.424
BGR,female,363.002,364.709,449.617
BGR,female,429.623,373.48,281.117
BGR,male,331.392,310.622,360.333
BGR,female,503.471,464.956,465.233
BGR,male,584.935,520.281,558.824
BGR,male,277.087,273.191,249.891
BGR,male,287.149,377.381,333.495
BGR,male,348.43,311.828,379.927
BGR,female,383.065,502.173,555.376
BGR,male,436.386,360.724,448.214
BGR,male,563.148,627.044,510.625
BGR,female,469.736,524.676,506.364
BGR,male,523.924,616.872,567.497
BGR,female,338.8,396.569,348.083
BGR,male,376.224,432.39,308.767
BGR,female,457.085,456.185,454.337
BGR,male,459.311,530.193,507.132
BGR,female,363.149,459.54,411.33
BGR,female,587.708,676.556,603.522
BGR,male,451.747,519.087,489.69
BGR,female,606.985,583.108,579.19
BGR,male,431.195,422.94,472.017
BGR,male,476.968,482.039,540.994
BGR,male,426.133,381.989,457.971
BGR,male,358.158,443.089,395.811
BGR,male,298.142,226.936,214.135
BGR,male,628.586,658.973,713.094
BGR,female,372.718,336.074,371.046
BGR,female,505.551,529.91,514.878
BGR,female,551.468,549.596,544.716
BGR,female,394.037,355.86,339.071
BGR,female,419.385,385.669,439.124
BGR,male,481.8,467.829,446.842
BGR,male,428.917,357.12,355.196
BGR,female,383.632,412.158,406.705
BGR,female,388.579,300.489,433.633
BGR,female,449.378,442.715,374.493
BGR,female,442.288,455.576,500.398
BGR,male,336.763,342.163,374.914
BGR,female,485.075,480.953,472.006
BGR,female,495.598,518.585,440.336
BGR,female,442.568,435.263,387.951
BGR,female,514.488,417.143,475.497
BGR,male,368.395,332.901,329.313
BGR,female,467.964,527.337,476.871
BGR,female,432.237,536.938,454.559
BGR,male,566.727,491.253,504.695
BGR,male,412.998,456.995,406.272
BGR,male,547.75,435.173,541.319
BGR,male,330.413,394.914,287.371
BGR,male,423.943,397.985,387.54
BGR,female,475.718,479.97,522.654
BGR,male,390.658,252.359,410.718
BGR,female,345.485,270.487,312.039
BGR,male,384.254,332.532,377.07
BGR,male,445,511.472,441.746
BGR,female,455.881,476.436,477.75
BGR,male,473.25,440.563,548.217
BGR,male,392.259,331.976,423.281
BGR,female,374.64,352.736,436.416
BGR,female,386.298,402.207,395.325
BGR,male,432.873,347.93,325.636
BGR,female,427.879,314.15,449.087
BGR,male,174.713,130.016,227.947
BGR,female,236.551,173.216,255.919
BGR,female,403.012,443.393,445.874
BGR,male,407.721,399.697,454.713
BGR,male,488.082,484.922,475.245
BGR,male,364.332,291.364,452.266
BGR,female,243.428,205.37,321.892
BGR,female,319.175,328.174,316.834
BGR,male,354.749,279.345,312.809
BGR,female,484.3,469.616,476.605
BGR,male,323.63,285.847,349.75
BGR,female,597.159,574.02,646.044
BGR,male,474.202,497.653,458.826
BGR,male,494.81,479.068,485.451
BGR,female,435.515,362.965,405.809
BGR,male,397.533,359.009,386.452
BGR,male,412.71,389.737,305.773
BGR,male,436.435,403.534,506.98
BGR,female,309.46,349.025,361.449
BGR,female,382.311,492.264,429.516
BGR,female,518.234,476.474,422.104
BGR,female,457.79,499.921,465.764
BGR,female,462.339,454.995,418.33
BGR,female,383.106,438.72,402.435
BGR,female,578.469,528.03,557.671
BGR,female,405.622,368.27,343.262
BGR,female,312.276,370.052,362.428
BGR,male,617.622,613.52,580.523
BGR,male,407.299,343.02,394.087
BGR,female,351.532,331.514,356.883
BGR,male,294.698,297.688,332.421
BGR,female,441.413,374.978,337.802
BGR,female,412.863,339.865,446.961
BGR,female,477.029,528.37,519.033
BGR,male,691.42,625.707,606.314
BGR,male,306.899,149.859,269.285
BGR,male,288.927,230.677,286.001
BGR,male,418.743,458.465,405.783
BGR,male,445.777,527.537,476.558
BGR,male,427.479,378.904,382.016
BGR,male,371.302,377.849,371.01
BGR,male,479.695,555.247,473.681
BGR,female,351.878,387.37,310.836
BGR,female,436.663,504.127,550.143
BGR,male,356.798,341.11,366.795
BGR,female,353.191,303.468,347.593
BGR,male,611.529,629.058,615.856
BGR,female,513.877,543.194,517.644
BGR,male,428.563,404.656,449.241
BGR,female,498.849,503.514,544.293
BGR,female,699.898,646.668,606.164
BGR,male,447.758,374.013,414.308
BGR,male,497.348,408.048,466.493
BGR,female,324.729,301.02,308.962
BGR,male,329.888,319.651,272.028
BGR,female,337.277,304.98,383.797
BGR,female,317.252,439.677,359.374
BGR,male,567.487,554.876,456.919
BGR,male,317.704,394.954,259.672
BGR,female,371.806,421.041,393.695
BGR,female,414.098,381.397,374.313
BGR,male,398.678,506.847,440.317
BGR,female,469.577,551.262,409.15
BGR,female,531.553,508.19,516.105
BGR,female,452.357,491.947,552.334
BGR,female,472.38,474.089,445.516
BGR,female,435.065,535.049,466.329
BGR,male,384.292,329.636,383.409
BGR,male,618.52,524.549,613.276
BGR,male,487.277,452.154,476.5
BGR,female,428.423,240.085,353.42
BGR,female,355.443,423.686,409.996
BGR,male,453.981,470.503,431.324
BGR,female,403.308,408.822,420.613
BGR,male,468.066,455.259,453.28
BGR,female,285.939,302.444,327.365
BGR,male,458.512,546.756,531.385
BGR,female,495.954,571.36,505.784
BGR,male,509.669,414.669,378.258
BGR,female,463.783,447.821,514.513
BGR,female,608.928,656.057,575.183
BGR,male,501.051,558.812,479.172
BGR,female,266.246,290.509,324.583
BGR,female,623.86,678.986,632.964
BGR,female,387.692,285.057,369.053
BGR,female,444.996,419.043,471.463
BGR,male,346.755,237.138,335.724
BGR,female,410.641,426.905,462.861
BGR,female,440.596,468.163,425.993
BGR,female,485.315,526.516,465.276
BGR,female,472.226,410.8,464.783
BGR,female,237.238,207.691,286.904
BGR,male,312.672,360.617,405.98
BGR,male,650.033,537.927,616.092
BGR,female,297.46,355.865,369.944
BGR,female,429.366,526.856,538.596
BGR,female,423.885,440.635,341.95
BGR,male,359.487,335.994,367.98
BGR,female,410.401,431.238,434.83
BGR,female,502.758,496.04,522.741
BGR,female,372.433,445.396,437.189
BGR,male,391.516,336.503,380.949
BGR,male,423.945,405.972,380.415
BGR,male,392.264,370.492,409.744
BGR,female,380.78,428.251,450.042
BGR,female,428.079,459.507,450.555
BGR,female,417.106,469.626,442.977
BGR,male,366.31,401.603,346.64
BGR,female,474.895,535.021,491.238
BGR,male,540.899,570.356,564.03
BGR,male,461.43,386.129,525.664
BGR,male,525.202,457.997,494.192
BGR,female,489.072,555.864,474.914
BGR,female,392.486,338.647,460.029
BGR,female,430.484,431.331,460.771
BGR,female,498.623,543.294,551.409
BGR,female,424.479,519.891,420.146
BGR,male,533.291,597.932,381.851
BGR,female,579.292,516.451,646.218
BGR,female,443.689,440.138,475.435
BGR,female,436.473,473.404,444.743
BGR,female,525.371,503.152,503.315
BGR,female,355.421,395.254,458.839
BGR,male,523.778,398.594,465.191
BGR,female,338.684,304.066,328.752
BGR,female,597.072,550.087,551.822
BGR,female,432.329,398.103,408.071
BGR,female,593.464,466.517,552.47
BGR,female,324.332,291.784,425.157
BGR,female,323.178,338.826,355.256
BGR,female,462.53,503.289,576.249
BGR,female,435.983,540.149,386.371
BGR,female,483.12,404.868,432.798
BGR,male,261.827,289.309,274.754
BGR,male,465.75,409.96,451.986
BGR,female,344.532,277.748,292.206
BGR,male,489.83,318.059,379.744
BGR,male,257.933,230.335,286.914
BGR,male,514.177,361.512,455.701
BGR,female,328.503,298.192,336.234
BGR,female,253.446,327.616,352.266
BGR,female,522.878,534.856,570.391
BGR,female,374.511,327.097,351.439
BGR,female,520.99,469.113,557.185
BGR,male,516.105,517.773,602.759
BGR,male,373.811,278.961,313.468
BGR,male,579.542,587.121,625.608
BGR,male,317.657,326.668,313.494
BGR,male,288.626,210.379,322.463
BGR,male,597.379,573.565,537.224
BGR,male,549.495,507.683,531.976
BGR,female,514.546,515.012,541.65
BGR,male,381.005,266.87,385.193
BGR,female,556.024,522.812,440.478
BGR,female,371.681,305.402,293.911
BGR,male,342.76,285.274,275.411
BGR,male,621.839,610.537,620.156
BGR,male,300.613,248.728,294.856
BGR,female,278.645,234.881,276.526
BGR,female,353.089,370.489,359.031
BGR,male,373.132,259.275,355.644
BGR,female,326.243,333.392,355.27
BGR,female,419.795,397.766,433.127
BGR,female,546.515,614.658,483.855
BGR,male,336.388,293.054,348.02
BGR,male,341.988,426.155,377.739
BGR,male,301.785,225.342,234.754
BGR,male,331.712,349.214,321.662
BGR,female,435.59,377.588,514.583
BGR,female,406.628,422.959,309.9
BGR,male,442.906,278.959,413.232
BGR,female,412.876,473.526,403.572
BGR,male,520.787,569.745,514.825
BGR,female,382.479,368.686,439.295
BGR,male,556.576,559.735,462.349
BGR,female,473.602,433.263,465.048
BGR,male,375.817,440.626,406.934
BGR,female,510.983,467.289,573.533
BGR,male,395.665,389.807,420.629
BGR,female,455.722,448.148,410.152
BGR,male,523.534,532.093,608.182
BGR,female,299.476,261.644,353.637
BGR,female,229.593,254.752,185.106
BGR,female,466.169,410.868,472.851
BGR,male,366.837,392.537,499.977
BGR,male,389.854,366.09,430.643
BGR,male,437.433,387.947,392.941
BGR,male,325.799,241.008,338.55
BGR,female,489.208,460.838,488.966
BGR,female,464.435,417.825,447.664
BGR,male,358.613,293.754,401.768
BGR,female,417.004,476.707,491.728
BGR,female,408.887,517.24,405.629
BGR,female,520.429,512.608,517.272
BGR,male,474.137,486.334,527.886
BGR,female,469.27,504.383,494.415
BGR,female,352.286,333.559,361.005
BGR,female,285.065,199.975,227.895
BGR,male,308.492,292.548,337.087
BGR,male,388.833,364.991,327.134
BGR,female,536.919,544.705,590.588
BGR,female,515.406,498.752,469.626
BGR,female,542.652,549.75,490.86
BGR,male,420.984,328.444,379.226
BGR,female,334.457,362.602,407.688
BGR,male,331.723,300.967,344.568
BGR,male,495.381,496.45,470.304
BGR,male,410.909,330.943,400.217
BGR,male,298.529,313.745,272.969
BGR,female,610.105,654.215,538.66
BGR,female,514.564,577.811,540.146
BGR,male,519.428,461.028,504.77
BGR,female,511.818,389.675,461.098
BGR,female,265.328,313.929,312.927
BGR,female,457.939,501.032,512.1
BGR,female,327.861,293.157,440.466
BGR,male,275.409,180.613,286.828
BGR,male,384.663,324.927,409.14
BGR,female,587.652,623.869,579.736
BGR,male,530.118,444.237,428.705
BGR,male,607.037,609.307,601.56
BGR,male,439.507,329.546,368.733
BGR,female,454.003,429.701,398.813
BGR,male,317.833,395.3,306.155
BGR,male,506.426,457.657,489.467
BGR,female,507.769,541.395,436.798
BGR,female,496.201,532.231,440.741
BGR,male,486.327,433.301,492.273
BGR,female,421.129,467.482,422.617
BGR,female,530.763,510.924,607.713
BGR,male,367.462,398.174,354.876
BGR,male,307.222,239.095,321.927
BGR,male,405.719,279.257,375.637
BGR,female,325.115,305.725,297.649
BGR,male,345.565,318.968,296.024
BGR,male,453.349,463.237,400.708
BGR,male,476.671,384.75,417.497
BGR,male,353.256,386.689,412.086
BGR,female,576.973,540.016,521.095
BGR,male,399.534,380.01,431.022
BGR,male,365.527,379.415,462.705
BGR,male,507.251,479.775,444.121
BGR,female,481.456,501.385,478.737
BGR,female,374.541,410.203,348.693
BGR,female,341.45,406.433,359.692
BGR,male,473.027,507.33,531.788
BGR,male,292.361,345.632,295.865
BGR,male,468.115,469.679,437.853
BGR,female,357.634,358.812,336.28
BGR,male,280.371,310.622,213.947
BGR,male,254.207,265.393,280.181
BGR,female,416.783,396.719,566.456
BGR,male,500.733,514.301,480.737
BGR,female,526.882,514.297,523.251
BGR,female,399.306,368.491,417.369
BGR,female,610.804,606.983,572.806
BGR,male,413.518,394.497,521.314
BGR,female,317.432,329.183,394.444
BGR,female,359.142,361.35,349.11
BGR,male,364.574,372.238,356.589
BGR,female,475.351,539.758,543.352
BGR,female,485.284,461.5,557.172
BGR,female,328.753,325.072,260.352
BGR,male,504.601,463.676,519.319
BGR,male,351.028,359.403,356.17
BGR,male,500.514,563.966,580.162
BGR,female,440.177,521.899,375.601
BGR,male,399.562,378.618,376.139
BGR,female,395.142,432.007,368.097
BGR,male,310.338,229.673,294.593
BGR,male,291.614,228.946,338.64
BGR,male,492.36,442.929,425.645
BGR,female,415.459,502.821,442.605
BGR,male,218.225,291.617,208.329
BGR,male,553.114,415.738,415.329
BGR,female,368.06,378.971,419.7
BGR,male,422.986,452.051,390.731
BGR,female,471.615,457.801,477.241
BGR,male,561.559,481.059,545.697
BGR,male,371.689,341.754,315.048
BGR,male,510.657,368.954,515.739
BGR,male,502.79,425.4,492.99
BGR,male,452.983,363.25,368.392
BGR,female,455.45,509.847,456.791
BGR,female,365.322,362.977,347.927
BGR,male,404.471,367.568,442.47
BGR,female,407.959,440.602,415.928
BGR,male,295.894,270.386,383.592
BGR,male,449.228,479.907,526.663
BGR,female,327.307,379.225,372.712
BGR,female,612.263,581.976,561.643
BGR,female,349.21,205.973,442.894
BGR,female,324.708,352.681,347.386
BGR,female,395.586,438.591,464.155
BGR,female,476.449,453.951,492.933
BGR,female,530.25,519.474,562.383
BGR,male,468.023,438.96,434.714
BGR,male,356.721,300.94,362.667
BGR,male,465.233,471.267,463.721
BGR,female,419.292,448.006,404.886
BGR,male,389.115,408.772,377.719
BGR,male,427.392,337.491,459.088
BGR,male,445.34,494.728,389.779
BGR,male,390.708,298.282,401.434
BGR,male,419.836,409.19,370.668
BGR,female,388.038,405.68,372.115
BGR,male,512.415,441.533,306.837
BGR,male,421.981,352.215,382.488
BGR,female,443.464,454.081,447.868
BGR,female,357.183,349.278,378.429
BGR,male,593.855,542.477,604.195
BGR,female,312.852,262.895,367.512
BGR,male,440.02,295.909,378.303
BGR,female,468.067,399.422,484.412
BGR,female,417.563,409.74,409.9
BGR,female,545.463,498.375,515.144
BGR,male,450.978,418.769,436.554
BGR,female,388.819,406.755,346.816
BGR,male,440.056,428.762,363.955
BGR,female,388.461,402.316,357.46
BGR,male,275.511,306.277,272.767
BGR,male,299.385,273.784,377.648
BGR,male,416.338,391.452,484.55
BGR,female,251.817,251.236,225.287
BGR,female,406.941,492.079,469.463
BGR,male,496.909,452.74,496.09
BGR,male,304.163,267.951,281.924
BGR,male,432.006,288.521,399.843
BGR,male,356.058,337.303,356.543
BGR,female,293.693,293.595,322.185
BGR,male,350.084,276.718,424.078
BGR,female,467.568,416.063,437.368
KHM,female,322.738,364.555,357.459
KHM,female,347.451,392.99,376.918
KHM,male,349.448,353.928,373.688
KHM,male,331.462,299.224,351.811
KHM,male,385.073,334.083,365.048
KHM,female,329.569,358.451,374.934
KHM,female,411.874,407.284,422.084
KHM,female,349.737,300.832,332.907
KHM,female,404.046,390.172,364.488
KHM,female,337.084,325.283,326.701
KHM,female,214.908,220.786,265.456
KHM,male,283.866,263.24,290.876
KHM,male,290.192,285.968,297.756
KHM,male,481.311,437.229,452.057
KHM,male,368.533,323.389,350.721
KHM,female,408.488,394.679,408.064
KHM,male,384.887,390.47,417.485
KHM,female,388.588,346.522,419.112
KHM,female,374.46,368.32,387.538
KHM,male,421.25,351.443,468.341
KHM,male,311.759,342.434,346.569
KHM,male,350.416,300.677,402.829
KHM,female,282.254,282.789,281.989
KHM,female,341.023,294.587,365.646
KHM,male,353.172,298.772,347.505
KHM,female,386.36,354.082,362.895
KHM,male,358.913,359.071,404.15
KHM,male,357.574,325.451,361.339
KHM,male,419.308,336.816,377.258
KHM,female,400.025,365.705,414.137
KHM,male,390.306,382.543,444.137
KHM,female,323.862,282.594,331.277
KHM,male,214.862,255.595,302.504
KHM,female,308.605,305.17,319.536
KHM,female,335.666,358.163,385.485
KHM,female,321.871,338.867,343.187
KHM,female,360.815,332.485,345.877
KHM,male,330.409,315.196,314.068
KHM,male,258.45,307.302,324.366
KHM,male,132.505,177.611,245.343
KHM,female,260.29,326.144,305.345
KHM,male,293.417,288.877,340.048
KHM,male,364.69,332.4,371.692
KHM,female,330.273,352.973,365.075
KHM,female,411.584,381.438,421.69
KHM,male,356.408,310.915,360.072
KHM,male,306.282,306.559,362.186
KHM,female,250.738,271.813,277.77
KHM,male,494.595,430.919,438.45
KHM,female,325.812,328.123,398.714
KHM,male,297.191,282.137,313.865
KHM,female,366.801,378.656,383.841
KHM,male,370.951,344.64,421.143
KHM,female,272.075,296.958,342.773
KHM,female,259.56,252.4,305.857
KHM,female,376.643,327.984,399.777
KHM,female,340.289,300.462,348.599
KHM,male,328.384,391.584,368.61
KHM,male,355.074,297.903,363.731
KHM,male,307.278,274.931,301.641
KHM,female,523.076,416.783,495.807
